"FSC"	"SSC"	"X..405..520.35"	"FSC.Width"
"2239"	15417	60.3362915037957	8.14381007425943	6528
"2240"	35021	96.6289859304827	41.4994166723256	6464
"2241"	13747	217.044033449022	52.7878750069575	7104
"2242"	46527	164.115245133641	43.0257081831594	6656
"2243"	23451	176.26041371558	37.6112167000287	6784
"2244"	32564	170.414422693733	66.3682626710447	6656
"2245"	23515	209.63904275061	50.8080605371371	7296
"2246"	28208	46.8242889807852	61.4833219192878	6080
"2247"	18595	24.4000174381106	35.1675876158663	5440
"2248"	23420	14.5247737104788	11.7096113415801	5504
"2249"	25527	24.9093448237576	26.8544407969675	5632
"2250"	24493	20.9197572449063	65.1484081588263	5760
"2251"	24449	15.5231196116819	33.4890126685471	5504
"2252"	29347	150.230396164017	34.0250926460491	6784
"2253"	34179	109.873650677989	62.2484322402341	6336
"2254"	54753	264.610712311089	72.9314820593985	6848
"2255"	42299	37.5320127742701	41.956836398784	6592
"2256"	23156	16.2988965445215	34.4049628905982	5504
"2257"	23708	27.2613196449465	18.3463555019863	5760
"2258"	23792	186.138592560059	27.7678644389405	6720
"2259"	36583	42.5327187723411	36.2362349095098	6720
"2260"	33886	33.1704950476424	111.381731462308	6272
"2261"	26284	25.3757534059226	23.8005456653699	5824
"2262"	22202	23.1278755732503	50.5019451028801	6016
"2263"	21544	15.3776385429916	52.3299114681495	5376
"2264"	42068	184.031674648667	69.1096310144234	6848
"2265"	15553	33.1006426563177	18.3077206609305	6336
"2266"	24584	18.6478979051532	15.6391760019622	5760
"2267"	28659	43.2621798501657	35.8562964379714	6528
"2268"	17989	243.246927480744	12.7774830201875	6528
"2269"	27464	112.435464991056	9.15395739388398	6144
"2270"	14182	453.859454403506	17.6210877879618	6848
"2271"	30037	33.390321866972	32.8042547437179	6336
"2272"	33994	46.5552593115796	82.0815606888203	6592
"2273"	24792	69.9794787269975	16.8603923157981	7040
"2274"	20895	214.647618422318	39.9710544703864	6720
"2275"	16025	223.828070434165	3.49950281870827	6784
"2276"	28229	154.90430107828	36.6923219350903	6656
"2277"	26006	14.6663079871245	62.855001884971	5568
"2278"	38045	37.9083910110037	36.7697538586042	6400
"2279"	18703	17.8203211872571	11.2910511546578	7232
"2280"	22964	10.0211030317598	40.8915243820635	5376
"2281"	57156	544.072453797521	74.7579229475529	6976
"2282"	22432	13.4292499706155	50.958232441465	5440
"2283"	28947	44.1218100208347	64.692219402583	5760
"2284"	19200	29.6264549385648	42.8748040727996	5568
"2285"	19893	47.0023033009812	7.91475543941116	6144
"2286"	45079	154.795489113732	49.4345700981949	6784
"2287"	47980	104.438316671001	51.1088482045155	6592
"2288"	36563	195.440977005429	59.6533400989963	6720
"2289"	24912	18.9277769458005	38.218654245985	5504
"2290"	30500	21.2486597820318	35.5502193845742	5824
"2291"	52068	267.339411860844	58.8952902467444	6528
"2292"	25115	11.0539645229727	26.2425689929194	5376
"2293"	21899	12.7954529455559	29.4479573729593	5440
"2294"	19218	248.743621569179	7.57201430539082	7104
"2295"	26131	15.6194073299129	25.7855828857457	5760
"2296"	27800	48.3829542582794	47.2938519490408	6528
"2297"	27953	13.3164863557574	34.3276861784579	5504
"2298"	20670	23.8675376977802	98.8680918436021	6016
"2299"	44546	130.901119081156	34.7109347026888	6464
"2300"	25520	18.6819987998359	35.7004211849407	5504
"2301"	23744	24.7175471400734	23.0370443190553	5632
"2302"	22471	15.1374844819176	38.6779438783936	5440
"2303"	28191	19.812351990877	41.4994166723256	5824
"2304"	24425	14.0786032528492	28.4552625867314	5632
"2305"	27786	30.1896722671538	19.7595189411508	6016
"2306"	24983	172.80202524808	46.6862996450459	6464
"2307"	20000	13.0203909167835	22.1979810628946	5440
"2308"	32913	53.9200750835183	61.6390528972625	6912
"2309"	21245	133.483395669701	50.1976739952536	6336
"2310"	33843	34.8918992170797	83.6067248331589	6464
"2311"	27378	14.8050594705686	38.218654245985	5440
"2312"	31524	30.8762126574963	37.0759080890818	6272
"2313"	28548	12.0518769121157	27.1580714008516	5504
"2314"	29238	31.4543463125602	41.1914546353792	6656
"2315"	25293	24.787120281059	32.0388020755469	5824
"2316"	15748	385.368723859694	21.9714090789503	6528
"2317"	18676	27.8264630514563	13.0442009452189	7040
"2318"	24230	14.7055227970341	32.3464526848936	5376
"2319"	13967	281.965070977977	7.19035757477272	6720
"2320"	20978	13.9407811472728	38.9069203123527	5440
"2321"	19700	72.3699221538443	27.8460233896054	5632
"2322"	24426	14.0469814146171	11.5575614429713	5632
"2323"	32484	42.0749334282967	82.0815606888203	6656
"2324"	18096	31.0328233354621	22.5818628613962	7104
"2325"	29612	20.123843790707	56.2973926227919	5760
"2326"	34784	41.9686311698579	59.6533400989963	6656
"2327"	27546	210.672766549156	60.2684929809331	6848
"2328"	19872	168.461810885902	20.2145492848716	5504
"2329"	27724	161.212035285823	56.6068062000175	6912
"2330"	21583	13.5906349121895	24.9443766893253	5312
"2331"	21290	13.2996536753411	21.2845251095257	5632
"2332"	31259	18.2768713751799	71.2497267508334	6144
"2333"	23385	16.3447734845259	35.5502193845742	5440
"2334"	19744	17.2268572392054	25.4793863898236	5568
"2335"	43216	42.9230357149129	71.5507611022061	7040
"2336"	22182	65.2308631129882	32.5745494816255	6400
"2337"	20817	37.1489282689003	26.1652331754997	5696
"2338"	21362	12.1795803323806	31.6583503722622	5376
"2339"	21887	182.486385304349	36.9199192250751	6464
"2340"	25901	17.3288415729993	14.1122794577438	5568
"2341"	17789	167.894558619227	44.090816815389	6400
"2342"	22876	17.7653085146974	36.7697538586042	5440
"2343"	17867	85.1961406546015	17.3556513809159	6912
"2344"	22651	44.1900717823961	91.5395739388398	5760
"2345"	56517	200.589007217725	46.6862996450459	6848
"2346"	33652	148.94799721163	50.6512122307371	6720
"2347"	28409	15.7450322559384	66.6767786112472	5568
"2348"	41764	155.253013631217	41.3480543180313	6720
"2349"	20676	16.5994146416068	40.1286537248203	5504
"2350"	41687	30.6126466696755	77.0512671205656	6528
"2351"	28564	26.1395052485916	35.6252411254484	6208
"2352"	24374	16.6414592643638	104.057394943482	5440
"2353"	19258	27.8616815594788	40.8915243820635	6144
"2354"	37382	88.2798967208304	33.0309373642921	6336
"2355"	30307	163.424765736803	36.2362349095098	6464
"2356"	26606	24.658563530482	53.5500358143723	5888
"2357"	30290	152.592333631707	45.1632468320316	6272
"2358"	21912	38.1274528752187	12.2447989898088	6848
"2359"	25311	19.1956633610178	17.3166689910777	5760
"2360"	22922	15.6194073299129	43.3291116601744	5440
"2361"	41612	158.649772301303	40.1286537248203	6464
"2362"	51269	179.182626561064	38.6779438783936	6592
"2363"	44220	167.164683829941	46.0736000943732	6720
"2364"	24049	140.252826108517	4.271842521727	6656
"2365"	38125	170.175092795016	135.486795994627	6720
"2366"	22077	191.74093629289	44.7022712862329	6528
"2367"	26794	16.2394489775146	24.870866593503	5888
"2368"	50484	247.975731290384	113.212411946527	6976
"2369"	21789	17.4608519380125	10.4130541064434	5568
"2370"	21878	11.9860011880114	30.436761239564	5376
"2371"	21784	25.9127308174413	62.3973313121691	5696
"2372"	26880	24.651633542447	33.184483205129	5888
"2373"	56094	172.074998102804	46.9890938778496	6912
"2374"	26930	157.074598046621	22.3513726445081	6848
"2375"	45047	212.815340214806	64.0769247081979	6720
"2376"	24677	38.9342695488059	20.7499283567394	6272
"2377"	32878	62.1697472224055	36.312704351125	6656
"2378"	36643	130.149024697417	58.5898337414077	6464
"2379"	30532	35.2963252056799	45.9249127452709	6272
"2380"	22282	30.4581564611166	38.0685562273489	5952
"2381"	15685	28.3156390245045	39.3634154104813	6208
"2382"	26479	9.30702831449964	34.1016881752755	5504
"2383"	17779	49.3374011793046	12.0535707855422	5696
"2384"	21756	12.9619666118099	41.3480543180313	5568
"2385"	27341	278.499371068957	62.0998884869186	6528
"2386"	24844	11.4782449438225	36.312704351125	5504
"2387"	19142	15.8382440706582	32.5745494816255	5376
"2388"	19523	127.88261944704	6.08386666615477	6080
"2389"	28752	13.3953209899922	102.836194284467	5632
"2390"	26682	16.7635206736199	72.3190861644697	5440
"2391"	27981	103.227151960827	15.7915693890739	5824
"2392"	33054	162.440141592464	44.7022712862329	6720
"2393"	18616	20.197510917827	17.5839802585757	5696
"2394"	16469	20.6220129235398	40.1286537248203	5888
"2395"	21847	18.1744153590403	19.9857391527371	5504
"2396"	39543	69.3333816373144	34.4824135640771	7232
"2397"	24416	12.6044790960994	42.2645804792403	5440
"2398"	24765	23.1701688790787	74.151029913986	5504
"2399"	16715	237.671201953101	17.2026638526769	6464
"2400"	22257	10.2403533239816	15.3711564522993	5376
"2401"	31235	58.212285202082	14.0371141634624	6976
"2402"	24809	130.772405746124	40.4286698823075	6080
"2403"	48481	234.38730312111	54.7755094867831	6848
"2404"	32114	14.4595990306741	36.2362349095098	5824
"2405"	15728	277.522589939684	29.6764610339964	6912
"2406"	14428	320.793519221388	27.8460233896054	7232
"2407"	18243	26.9565347128981	28.148994787514	5696
"2408"	27205	33.4231864431093	61.786494325762	6080
"2409"	18306	39.0603238618659	15.029374904548	7488
"2410"	23607	15.6876048185959	30.0584310830093	5440
"2411"	38731	53.9503950212498	43.9423522129574	6528
"2412"	42891	48.2742816914581	66.6767786112472	6528
"2413"	21157	38.1274528752187	115.949804182141	5376
"2414"	32688	243.246927480744	63.3160293698204	6976
"2415"	40363	36.3637736099205	160.511210903828	6592
"2416"	26574	15.5143956714801	49.5876509082295	5760
"2417"	33627	40.5709644675202	29.217106729908	6400
"2418"	15557	35.2318976098202	38.3693440762745	6336
"2419"	27365	19.7984348760686	21.5888006267512	5696
"2420"	38760	107.808699855304	52.9438985912354	6336
"2421"	25723	18.5329406919142	18.9570604995838	5696
"2422"	23443	15.5996636464176	42.71842521727	5376
"2423"	25742	15.1758261848194	66.5176674722602	5440
"2424"	23848	12.7487836177098	35.7757598971512	5440
"2425"	27057	44.5454869643853	52.1756972797451	6400
"2426"	24064	12.8026479899981	44.090816815389	5440
"2427"	20957	210.524780228278	64.692219402583	7232
"2428"	28392	147.158598994549	56.6068062000175	6720
"2429"	43263	156.06242099694	37.4582396010068	6720
"2430"	19914	80.2903009804058	4.15753055067957	7040
"2431"	37708	57.6910440323002	45.0111710945031	6208
"2432"	25905	23.8910294302948	43.0257081831594	6208
"2433"	26909	45.526489138382	39.0603238618659	6528
"2434"	30863	13.839273151065	76.7378744586351	5696
"2435"	13636	492.335035603764	6.17951783259068	6656
"2436"	21578	88.6155149681931	12.0535707855422	6144
"2437"	27561	17.7653085146974	27.3111716655256	5568
"2438"	21946	237.671201953101	2.81331751485878	6528
"2439"	26481	18.5642221936257	31.7340775644143	5568
"2440"	38241	194.427335378305	31.80998589701	6528
"2441"	34338	126.488423939775	34.8624896577882	6720
"2442"	25532	11.1350428987393	99.7753907993274	5632
"2443"	43984	188.454937120639	64.692219402583	7104
"2444"	21962	41.6981884260601	5.0353117859371	6400
"2445"	43245	174.731258719166	44.090816815389	6656
"2446"	22531	10.8675791650668	11.8237137299593	5760
"2447"	21098	18.0725336882046	34.7841852984333	5312
"2448"	28369	16.6531572142579	104.658713182366	5760
"2449"	26636	18.4861172440667	69.4211332948969	5568
"2450"	46052	177.777964633536	77.9662665411516	6784
"2451"	23494	101.159082760397	20.4459789887001	6144
"2452"	16186	159.185789928589	8.29629673888392	6528
"2453"	29029	30.2108937999468	35.7004211849407	6144
"2454"	32934	203.14226617865	59.9559144509566	6848
"2455"	26157	14.9956175457088	90.9369186705876	5632
"2456"	31055	27.6044439850253	67.8966183696474	6016
"2457"	23895	29.2294277245044	48.5191390535925	5696
"2458"	41142	51.2239018009038	66.9773151397622	6912
"2459"	45543	138.665292930216	49.8882243863526	6400
"2460"	25927	19.1202752791049	50.8080605371371	5568
"2461"	20480	67.2130515442549	27.2345139507438	5248
"2462"	26200	21.8206250871794	36.7697538586042	5632
"2463"	28898	25.6338286279084	47.6005865955241	6272
"2464"	22858	248.603828503455	77.5074166106411	5952
"2465"	44560	200.758221589932	48.3625595340449	6720
"2466"	15887	97.6117172250127	7.38079303343816	7232
"2467"	32007	135.868154302796	26.9300287096786	6656
"2468"	20947	90.0087370481872	12.7022845086259	5632
"2469"	18899	44.6332183143613	31.5828038882974	6336
"2470"	22106	30.2491301580385	9.68873527477042	6144
"2471"	27025	189.065082319632	44.5517477665148	6528
"2472"	28135	35.5152633251438	208.69836320832	5632
"2473"	15382	156.216026144487	50.6512122307371	6720
"2474"	23620	24.7244956575273	36.0077914321708	5632
"2475"	23452	26.5430115050992	80.561571565931	5888
"2476"	19177	21.8083619704099	46.3789381048329	5632
"2477"	39148	35.6753435535434	43.3291116601744	6784
"2478"	31723	21.1711587608583	39.5186188446379	5760
"2479"	15466	414.877537682541	20.6742463771031	6592
"2480"	27263	18.4264593974347	25.7855828857457	5568
"2481"	39146	57.1664354731568	36.0837787887903	6592
"2482"	20925	165.877544429879	34.6329707497071	6528
"2483"	28191	17.660755469655	99.1742502173055	5760
"2484"	44318	201.493134938697	67.8966183696474	6400
"2485"	21857	13.8606841757617	30.741986930393	5312
"2486"	48898	24.0628828247997	41.6513331170765	6528
"2487"	33884	124.723205941395	45.6161525504123	6528
"2488"	23922	16.1915919608688	44.8533033680417	5568
"2489"	28282	24.3246927480744	68.654644373939	6272
"2490"	28423	17.8303417784361	65.3042440114539	5632
"2491"	27105	27.461275372457	46.6862996450459	6336
"2492"	26596	18.5668313675233	84.5282646587721	5504
"2493"	21222	151.332302768335	11.6341554753355	5824
"2494"	18081	23.1246254414396	16.4785481492136	7360
"2495"	28940	33.1565127865426	111.381731462308	6016
"2496"	25885	17.9636477862512	141.281549451524	5632
"2497"	28054	34.1448489095866	24.1815361744395	6272
"2498"	24146	8.6256337867192	22.5058241863605	5376
"2499"	17754	120.688263636092	14.9892964872026	6336
"2500"	53985	58.3843415575432	91.5395739388398	7040
"2501"	17645	489.506317119194	16.7070737848588	6720
"2502"	21821	16.3218188958194	7.03739793731118	5504
"2503"	42041	55.3403615548222	93.0702831449964	7360
"2504"	19214	120.011712467507	13.3502156562999	5952
"2505"	24431	11.4927723618738	16.5551494428263	5376
"2506"	25045	15.2399449569246	35.093529628834	5568
"2507"	32042	39.5797589142664	28.4552625867314	6208
"2508"	24240	9.39771912638219	30.436761239564	5504
"2509"	40253	234.156833193231	88.1806986023024	6784
"2510"	23915	24.0797975912947	22.6581584423799	5888
"2511"	22607	11.0866364038758	43.0257081831594	5376
"2512"	43209	39.8644647676892	60.4211469212213	6656
"2513"	21016	205.959457055208	27.3880451508274	6464
"2514"	36813	40.3832411025299	33.2591863978475	6720
"2515"	34742	46.3138035558683	37.8391955216287	6656
"2516"	12528	57.1825059178658	21.8175586616661	6848
"2517"	22560	14.2357826179784	21.1325143169232	5504
"2518"	28275	21.8974259516378	27.3880451508274	5696
"2519"	21780	15.3043346346718	25.1732878223251	5440
"2520"	39414	185.720508155166	68.5004397259861	7168
"2521"	25000	173.532124126471	56.9099217262437	6592
"2522"	18170	28.1173644002446	7.55288362220231	5696
"2523"	22783	11.294225258689	31.80998589701	5440
"2524"	25990	25.2016062959675	22.4268894861506	6080
"2525"	26560	28.2838213828841	24.7940883566908	5632
"2526"	22721	111.993891606211	15.2957336508799	5952
"2527"	42444	30.9239818824068	51.2671136423971	6400
"2528"	22479	22.9368971909624	43.6346546410757	5888
"2529"	13334	248.11517116913	11.7855565933897	6976
"2530"	21093	17.0582153864214	11.7855565933897	5504
"2531"	31501	22.5691719315976	54.7755094867831	6144
"2532"	25410	16.3723616081935	77.3550675184356	5440
"2533"	32120	42.9652829080042	55.535140008229	6400
"2534"	40855	54.3079339642792	27.8460233896054	6464
"2535"	18466	34.0155303094339	18.2717348837622	6976
"2536"	27701	18.3799049744238	105.88667440779	5568
"2537"	20023	18.6505188395479	30.9718250120696	5568
"2538"	19045	25.1980647453376	46.2292653780032	5632
"2539"	26965	18.3515129705125	49.7412057536275	5568
"2540"	27310	9.3424113252087	28.0739306435882	5632
"2541"	25407	21.8912719475875	9.38320218091568	5696
"2542"	16429	40.8972716251711	8.21969980967484	6528
"2543"	28431	194.318067879899	50.8080605371371	6912
"2544"	23922	15.280693558757	30.9718250120696	5504
"2545"	22523	13.2716464776288	33.1099478026547	5440
"2546"	23492	19.4318067879899	29.217106729908	5888
"2547"	13910	272.115586209744	8.62078620999237	7232
"2548"	20952	305.481807468249	8.02903009804058	7040
"2549"	25744	18.3334681710952	57.0620876131475	5440
"2550"	27346	12.8820610070404	55.6914562520517	5568
"2551"	19356	20.6162173587397	24.4893383056863	5504
"2552"	23488	21.1295445907672	67.8966183696474	5504
"2553"	37083	186.190919243281	72.6246386232394	6784
"2554"	24350	24.6239330607191	65.755506729744	5824
"2555"	29149	15.1545132649014	36.3893351664458	5760
"2556"	36704	53.5801476743595	55.989670304413	6464
"2557"	22968	11.0415434336456	54.1631125025476	5440
"2558"	16611	279.9513199685	14.8759719766008	6848
"2559"	43536	69.4406487408928	47.2938519490408	7104
"2560"	22943	102.461116037068	4.51061583118185	5696
"2561"	27477	17.1857487013668	95.50838554674	5568
"2562"	26025	16.5737730158157	82.0815606888203	5440
"2563"	25341	14.1738965215851	42.5685988407711	5632
"2564"	40529	97.3240593381887	28.9107641172867	6400
"2565"	26082	19.7151372436004	90.6307117447031	5696
"2566"	23551	57.0540687483991	174.534917165122	6464
"2567"	17585	48.7104419912291	16.3264072331181	7104
"2568"	41705	72.9417324710407	37.9137189791402	6336
"2569"	39881	130.130735015601	42.4133368188872	6400
"2570"	21141	29.1391942814805	4.99654074864152	6976
"2571"	14927	317.117860767097	10.6423754005294	6848
"2572"	26082	13.5239487287961	76.8998146388234	5632
"2573"	27574	13.4594812037619	48.2132606732757	5568
"2574"	18922	30.2321302502072	33.4137932648791	6400
"2575"	15921	49.9092624908019	7.34251304131718	6208
"2576"	39519	37.7276849024909	53.0929211985411	6848
"2577"	34164	28.188582813945	55.535140008229	6336
"2578"	27681	24.7523092662836	77.5074166106411	5760
"2579"	22121	21.6191625638746	16.3631603968904	5824
"2580"	56024	204.776113841516	51.2671136423971	6720
"2581"	30379	17.5198455583023	45.9249127452709	5824
"2582"	22324	189.490695856945	19.4154281761432	6528
"2583"	25654	12.239637475748	29.5973236381826	5632
"2584"	19154	146.601257415068	63.4674821481874	6144
"2585"	29084	17.6483497360203	43.4816147721806	5632
"2586"	23642	85.5200352270995	84.8257741834087	6336
"2587"	17836	21.3054745001543	15.1800923643284	6976
"2588"	23173	177.678054024622	37.1489282689003	5760
"2589"	26274	94.0300358227897	29.9782750982565	6208
"2590"	21445	34.7890741640902	15.1056070713398	5952
"2591"	21103	239.852278064888	62.2484322402341	7040
"2592"	45969	147.67654509234	44.7022712862329	6976
"2593"	26744	27.991197875501	54.3155668638564	6016
"2594"	25550	141.998159337883	53.5500358143723	6272
"2595"	21714	15.6106292763424	53.8594863175833	5696
"2596"	24506	25.7240506169731	78.7259960459015	5632
"2597"	27141	30.5610630617438	43.9423522129574	6272
"2598"	18672	15.0145967194493	88.4910633995593	5376
"2599"	31690	15.5624380890003	93.6739108729587	5632
"2600"	28902	18.2588999698537	79.0363996228346	5632
"2601"	17984	86.5842630462444	17.7752981715573	5760
"2602"	23575	17.3410227115175	88.4910633995593	5632
"2603"	34123	30.789548491915	39.6688588209801	6336
"2604"	32816	52.9662252882108	59.6533400989963	6656
"2605"	11573	178.303417784361	12.2052829394381	7040
"2606"	27711	30.7808954654567	88.7900412622529	6080
"2607"	25677	12.8820610070404	52.4845814629377	5504
"2608"	22590	28.303703216568	3.35691188290865	6720
"2609"	22973	78.8256354473661	10.8706342240127	5760
"2610"	27050	28.7204286857922	31.80998589701	6208
"2611"	22720	20.9462342943608	38.0685562273489	5504
"2612"	24641	18.3721573472035	23.4189743588869	5504
"2613"	24930	15.6084355338762	34.6329707497071	5504
"2614"	35074	101.68647288817	59.3522927229699	6464
"2615"	14573	28.5113045961644	6.99893142389494	7168
"2616"	48402	87.1213329994491	127.541598411503	6976
"2617"	25085	28.0976134595865	56.1472659268165	5696
"2618"	22666	9.7146410386749	48.2132606732757	5312
"2619"	25906	16.3700608204228	47.909310636812	5568
"2620"	23898	15.8939890748123	148.592561841478	5376
"2621"	27593	10.5411546172564	17.125473107352	5568
"2622"	14908	405.766666564073	18.4601553536483	6912
"2623"	28306	14.138086192528	44.090816815389	5568
"2624"	26575	12.1881418484229	31.80998589701	5504
"2625"	57467	117.988146539222	55.0765587102919	6720
"2626"	23365	15.2828412375746	153.79799847283	5504
"2627"	39176	169.67359349785	51.570618939838	6720
"2628"	24085	20.3857254937598	47.7546991373565	5696
"2629"	26434	18.8296092896868	81.1638786681847	5568
"2630"	31518	221.512352408139	45.3158363760082	6592
"2631"	23888	13.2195240813897	48.0576682753211	5440
"2632"	52181	225.850367087312	37.2273237702106	6656
"2633"	25276	13.0956320713398	15.2185419886468	5440
"2634"	24927	33.2591863978475	9.9551286091585	6464
"2635"	33616	134.198166426735	33.5644014022472	6272
"2636"	16660	166.064146946919	8.65842630462444	7040
"2637"	19733	14.930428278788	47.2938519490408	5376
"2638"	20894	18.3618322575254	28.148994787514	5376
"2639"	33254	28.8296166243498	28.5313463369327	6464
"2640"	40472	37.7488996551637	126.02707804208	7296
"2641"	34065	102.720639584377	54.1631125025476	6208
"2642"	32920	48.0982091218994	54.4684503425332	6528
"2643"	19203	134.556985809995	16.4392253051968	6272
"2644"	20970	11.3180594981227	81.4724435818243	5440
"2645"	32861	142.919119534839	81.4724435818243	7040
"2646"	36070	31.80998589701	70.7905988007378	6144
"2647"	20184	32.5974474403685	37.5320127742701	6144
"2648"	19230	13.260460119685	21.8175586616661	5376
"2649"	20152	21.4346167453763	13.541065287804	5632
"2650"	25248	10.9180976097104	24.7940883566908	5504
"2651"	31984	36.8111176769831	47.6005865955241	6592
"2652"	28394	14.2658244352497	73.0853895976176	5696
"2653"	12849	46.8440350089202	14.6087082674848	6848
"2654"	21549	16.6976844664556	52.0292491606532	5312
"2655"	18416	173.14235500956	79.0363996228346	6784
"2656"	30872	13.6001883151517	49.4345700981949	5760
"2657"	23382	184.471880844641	28.148994787514	6592
"2658"	19202	18.7345835214925	16.7446838854892	5632
"2659"	28097	21.783856408487	97.0372491678297	5696
"2660"	31668	47.8151397780363	54.3155668638564	6464
"2661"	45910	169.316284804282	79.6384954940203	6976
"2662"	25261	12.6115667535395	42.5685988407711	5504
"2663"	24833	12.5850085699844	11.253031414	5504
"2664"	27171	33.1518533427212	10.9858210269461	6208
"2665"	20713	16.0669194793071	78.1198193762955	5696
"2666"	29500	38.0044090956047	22.2761100866072	6336
"2667"	20877	30.7722448708259	9.51734088883321	5888
"2668"	32842	19.0425068764493	27.461275372457	5952
"2669"	19361	15.3215511143	52.9438985912354	5312
"2670"	21245	168.248867039511	41.8038056806367	6400
"2671"	13145	27.7093892268505	9.36475849646901	6784
"2672"	26928	24.2700572501269	137.307832797363	5568
"2673"	22225	21.1176698588763	11.253031414	5504
"2674"	28621	15.2463717150975	52.1756972797451	5504
"2675"	41368	188.587409662662	37.1489282689003	6848
"2676"	27723	15.2057146383739	34.6329707497071	5632
"2677"	26500	19.3527712849672	18.3463555019863	5888
"2678"	38483	53.8670561885088	47.1412266395201	6080
"2679"	20158	16.1938676651059	36.0837787887903	5312
"2680"	21758	74.4852556156519	7.01863150335443	6592
"2681"	44519	51.7812301101496	38.6019182553509	6720
"2682"	15382	56.1393756208306	14.9892964872026	7168
"2683"	24253	8.68890089563124	43.0257081831594	5376
"2684"	33329	28.3474924591072	32.8042547437179	6336
"2685"	17876	23.1929742231623	7.66731939133099	7232
"2686"	13863	56.6704855398269	10.7189283319765	6912
"2687"	19799	222.479520100704	8.71580724850881	6336
"2688"	22578	155.558781002996	29.5973236381826	6528
"2689"	19219	130.698912100755	60.2684929809331	6656
"2690"	24582	12.1573485256748	51.8759210122293	5440
"2691"	39914	91.1672526024004	87.2683839274503	6656
"2692"	45086	156.655731571145	52.3299114681495	6528
"2693"	21662	48.1861649854523	85.4359445102026	5440
"2694"	20862	194.400012744819	50.6512122307371	6656
"2695"	20237	11.549442875848	46.6862996450459	5312
"2696"	24783	10.5975999079084	88.1806986023024	5312
"2697"	27245	16.3287018854418	52.9438985912354	5632
"2698"	21255	11.5218823810414	43.1771434224891	5440
"2699"	20135	44.2024943534273	64.2301975582622	5888
"2700"	41202	125.320598684818	32.1154393131973	6720
"2701"	20238	19.7484141589956	18.8058077562289	5120
"2702"	26216	18.9863893585566	24.1068859525059	5760
"2703"	42443	47.3803369068982	39.5186188446379	6720
"2704"	17148	25.7168211868092	10.5278300898885	7296
"2705"	27926	13.5849060918755	91.8488515666217	5696
"2706"	45886	116.93166371418	48.8200964195647	6720
"2707"	23592	15.6084355338762	25.4793863898236	5696
"2708"	26341	15.6413740649555	62.3973313121691	5568
"2709"	18010	49.3929028644537	3.74740359210183	6656
"2710"	25209	15.5690008440799	58.1305319085446	5312
"2711"	20235	188.719975324955	59.3522927229699	6976
"2712"	25070	16.1643084417235	16.4392253051968	5568
"2713"	26828	39.6242838236663	31.3528377835679	6080
"2714"	24683	10.4189094979949	18.4601553536483	5568
"2715"	45313	168.248867039511	84.8257741834087	6528
"2716"	26430	21.1087681896862	77.6600657510096	5696
"2717"	18553	149.956175457088	49.7412057536275	6016
"2718"	25919	15.6369782478599	38.5260420687772	5440
"2719"	26536	14.1500129048262	41.3480543180313	5504
"2720"	36163	35.8160055305717	56.6068062000175	6336
"2721"	45243	155.05676634103	158.672070291514	6720
"2722"	36714	155.668129516059	44.2460008595018	6592
"2723"	23106	14.1202149703287	31.6583503722622	5440
"2724"	23009	14.0984030404399	27.7678644389405	5312
"2725"	26213	14.5431569616488	48.8200964195647	5440
"2726"	38941	54.3537474566488	122.671907147574	7488
"2727"	42601	37.1959457366197	145.247737104788	6272
"2728"	25974	24.5582691011625	37.9137189791402	5568
"2729"	16120	463.593881276263	10.9088950026237	6784
"2730"	32748	32.6249462384366	41.0412155223901	6272
"2731"	17472	32.3419070778186	37.4582396010068	5888
"2732"	26487	11.9338953892087	26.3942173729234	5504
"2733"	24782	21.5130822042108	68.654644373939	5440
"2734"	29284	11.2974002550142	84.8257741834087	5632
"2735"	21824	22.7474958122511	22.5818628613962	5952
"2736"	23204	100.790121503766	35.5502193845742	6016
"2737"	37954	119.557185733494	52.4845814629377	6528
"2738"	26955	30.0964744769643	30.5138544486857	5632
"2739"	39699	32.3873919088718	33.5644014022472	6400
"2740"	25777	19.0880568043619	17.2413896000424	5504
"2741"	25931	34.2409573289883	26.2425689929194	5632
"2742"	25298	11.4235291165073	65.1484081588263	5376
"2743"	23353	10.916563302928	61.9429932084933	5440
"2744"	23023	194.01789879029	53.5500358143723	7168
"2745"	26028	15.405759204907	32.1922598681321	5632
"2746"	16117	26.6027637601377	5.45450533782044	6016
"2747"	21289	9.13082993377091	24.0290889286127	5376
"2748"	40441	83.2549676220149	50.958232441465	6656
"2749"	34366	31.6939641612478	79.3368763893986	6208
"2750"	26816	34.2024815415236	23.4947960645357	6080
"2751"	18814	95.2001637313209	20.7499283567394	5824
"2752"	25074	10.9073619890723	37.0759080890818	5632
"2753"	38420	62.2659313195498	32.419269346637	6464
"2754"	22641	13.3071322382077	28.148994787514	5376
"2755"	24624	11.7607378709088	84.2199615988958	5376
"2756"	39434	190.264563963204	48.5191390535925	6528
"2757"	30718	19.0184362301832	104.968049891876	5696
"2758"	25079	12.7828713463043	29.1391942814805	5376
"2759"	31508	46.6338393085724	48.8200964195647	6464
"2760"	19378	15.3754775424257	41.956836398784	5376
"2761"	25714	10.4218384283652	48.8200964195647	5504
"2762"	20378	16.1076153461771	13.9977144223205	5824
"2763"	26646	12.7147867899161	33.4137932648791	5376
"2764"	20765	129.110604366856	84.8257741834087	6016
